Iso3,StartDate,EndDate,Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
KEN,1/1/1994,12/31/1994,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,16.52,Fc
KEN,1/1/1995,12/31/1995,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,21.56,Fc
KEN,1/1/1996,12/31/1996,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,26.6,Fc
KEN,1/1/1997,12/31/1997,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,27.41,Fc
KEN,1/1/1998,12/31/1998,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,28.22,Fc
KEN,1/1/1999,12/31/1999,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,29.03,Fc
KEN,1/1/2000,12/31/2000,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,29.84,Fc
KEN,1/1/2001,12/31/2001,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,30.65,Fc
KEN,1/1/2002,12/31/2002,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,29.08,Fc
KEN,1/1/2003,12/31/2003,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,32.19,Fc
KEN,1/1/2004,12/31/2004,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,34.32,Fc
KEN,1/1/2005,12/31/2005,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,27.89,Fc
KEN,1/1/2006,12/31/2006,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,27.89,Fc
KEN,1/1/2007,12/31/2007,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,42.9,Fc
KEN,1/1/2008,12/31/2008,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,49.62,Fc
KEN,1/1/2009,12/31/2009,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,67.79,Fc
KEN,1/1/2010,12/31/2010,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,64.18,Fc
KEN,1/1/2011,12/31/2011,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,70.96,Fc
KEN,1/1/2012,12/31/2012,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,97.03,Fc
KEN,1/1/2013,12/31/2013,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,78.87,Fc
KEN,1/1/2014,12/31/2014,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,95.29,Fc
KEN,1/1/2015,12/31/2015,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,99.24,Fc
KEN,1/1/2016,12/31/2016,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,105.47,Fc
KEN,1/1/2017,12/31/2017,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,132.09,Fc
KEN,1/1/2018,12/31/2018,114,Kenya,125,Cassava,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,136.07,Fc
KEN,1/1/1991,12/31/1991,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,26.22,Fc
KEN,1/1/1992,12/31/1992,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,26.65,Fc
KEN,1/1/1993,12/31/1993,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,20.2,Fc
KEN,1/1/1994,12/31/1994,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,24.36,Fc
KEN,1/1/1995,12/31/1995,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,33.26,Fc
KEN,1/1/1996,12/31/1996,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,30.92,Fc
KEN,1/1/1997,12/31/1997,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,34.99,Fc
KEN,1/1/1998,12/31/1998,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,34.85,Fc
KEN,1/1/1999,12/31/1999,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,30.91,Fc
KEN,1/1/2000,12/31/2000,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,30.81,Fc
KEN,1/1/2001,12/31/2001,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,27.46,Fc
KEN,1/1/2002,12/31/2002,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,26.74,Fc
KEN,1/1/2003,12/31/2003,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,29.54,Fc
KEN,1/1/2004,12/31/2004,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,30.29,Fc
KEN,1/1/2005,12/31/2005,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,32.07,Fc
KEN,1/1/2006,12/31/2006,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,36.22,Fc
KEN,1/1/2007,12/31/2007,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,42.79,Fc
KEN,1/1/2008,12/31/2008,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,54.54,Fc
KEN,1/1/2009,12/31/2009,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,60.59,Fc
KEN,1/1/2010,12/31/2010,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,63.22,Fc
KEN,1/1/2011,12/31/2011,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,68.64,Fc
KEN,1/1/2012,12/31/2012,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,79.62,Fc
KEN,1/1/2013,12/31/2013,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,83.38,Fc
KEN,1/1/2014,12/31/2014,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,92.5,Fc
KEN,1/1/2015,12/31/2015,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,100.6,Fc
KEN,1/1/2016,12/31/2016,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,106.9,Fc
KEN,1/1/2017,12/31/2017,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,133.89,Fc
KEN,1/1/2018,12/31/2018,114,Kenya,265,Castor oil seed,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,137.93,Fc
KEN,1/1/2008,12/31/2008,114,Kenya,393,Cauliflowers and broccoli,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,49487,
KEN,1/1/2009,12/31/2009,114,Kenya,393,Cauliflowers and broccoli,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,53077,
KEN,1/1/2010,12/31/2010,114,Kenya,393,Cauliflowers and broccoli,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,57853,
KEN,1/1/2011,12/31/2011,114,Kenya,393,Cauliflowers and broccoli,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,58295,
KEN,1/1/2012,12/31/2012,114,Kenya,393,Cauliflowers and broccoli,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,62897,
KEN,1/1/2013,12/31/2013,114,Kenya,393,Cauliflowers and broccoli,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,63590,
KEN,1/1/2014,12/31/2014,114,Kenya,393,Cauliflowers and broccoli,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,23383.2,
KEN,1/1/2015,12/31/2015,114,Kenya,393,Cauliflowers and broccoli,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,31160.3,
KEN,1/1/2016,12/31/2016,114,Kenya,393,Cauliflowers and broccoli,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,32488,
KEN,1/1/2008,12/31/2008,114,Kenya,393,Cauliflowers and broccoli,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,49487,
KEN,1/1/2009,12/31/2009,114,Kenya,393,Cauliflowers and broccoli,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,53077,
KEN,1/1/2010,12/31/2010,114,Kenya,393,Cauliflowers and broccoli,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,57853,
KEN,1/1/2011,12/31/2011,114,Kenya,393,Cauliflowers and broccoli,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,58295,
KEN,1/1/2012,12/31/2012,114,Kenya,393,Cauliflowers and broccoli,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,62897,
KEN,1/1/2013,12/31/2013,114,Kenya,393,Cauliflowers and broccoli,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,63590,
KEN,1/1/2014,12/31/2014,114,Kenya,393,Cauliflowers and broccoli,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,23383.2,
KEN,1/1/2015,12/31/2015,114,Kenya,393,Cauliflowers and broccoli,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,31160.3,
KEN,1/1/2016,12/31/2016,114,Kenya,393,Cauliflowers and broccoli,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,32488,
KEN,1/1/2008,12/31/2008,114,Kenya,393,Cauliflowers and broccoli,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,715.4,
KEN,1/1/2009,12/31/2009,114,Kenya,393,Cauliflowers and broccoli,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,686.2,
KEN,1/1/2010,12/31/2010,114,Kenya,393,Cauliflowers and broccoli,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,730.2,
KEN,1/1/2011,12/31/2011,114,Kenya,393,Cauliflowers and broccoli,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,656.4,
KEN,1/1/2012,12/31/2012,114,Kenya,393,Cauliflowers and broccoli,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,744.1,
KEN,1/1/2013,12/31/2013,114,Kenya,393,Cauliflowers and broccoli,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,738.4,
KEN,1/1/2014,12/31/2014,114,Kenya,393,Cauliflowers and broccoli,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,266,
KEN,1/1/2015,12/31/2015,114,Kenya,393,Cauliflowers and broccoli,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,317.4,
KEN,1/1/2016,12/31/2016,114,Kenya,393,Cauliflowers and broccoli,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,320.1,
KEN,1/1/1991,12/31/1991,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,70.11,Fc
KEN,1/1/1992,12/31/1992,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,74.42,Fc
KEN,1/1/1993,12/31/1993,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,58.32,Fc
KEN,1/1/1994,12/31/1994,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,73.74,Fc
KEN,1/1/1995,12/31/1995,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,83.46,Fc
KEN,1/1/1996,12/31/1996,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,110.99,Fc
KEN,1/1/1997,12/31/1997,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,125.58,Fc
KEN,1/1/1998,12/31/1998,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,124.85,Fc
KEN,1/1/1999,12/31/1999,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,110.51,Fc
KEN,1/1/2000,12/31/2000,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,110.2,Fc
KEN,1/1/2001,12/31/2001,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,97.81,Fc
KEN,1/1/2002,12/31/2002,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,95.27,Fc
KEN,1/1/2003,12/31/2003,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,105.23,Fc
KEN,1/1/2004,12/31/2004,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,107.9,Fc
KEN,1/1/2005,12/31/2005,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,114.23,Fc
KEN,1/1/2006,12/31/2006,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,129.03,Fc
KEN,1/1/2007,12/31/2007,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,141.27,Fc
KEN,1/1/2008,12/31/2008,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,170.58,Fc
KEN,1/1/2009,12/31/2009,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,182.96,Fc
KEN,1/1/2010,12/31/2010,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,199.42,Fc
KEN,1/1/2011,12/31/2011,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,200.94,Fc
KEN,1/1/2012,12/31/2012,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,216.81,Fc
KEN,1/1/2013,12/31/2013,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,219.2,Fc
KEN,1/1/2014,12/31/2014,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,80.6,Fc
KEN,1/1/2015,12/31/2015,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,107.41,Fc
KEN,1/1/2016,12/31/2016,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,111.99,Fc
KEN,1/1/2017,12/31/2017,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,140.26,Fc
KEN,1/1/2018,12/31/2018,114,Kenya,393,Cauliflowers and broccoli,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,144.48,Fc
KEN,1/1/1991,12/31/1991,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,7.82,Fc
KEN,1/1/1992,12/31/1992,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,6.04,Fc
KEN,1/1/1993,12/31/1993,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,8.84,Fc
KEN,1/1/1994,12/31/1994,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,18.78,Fc
KEN,1/1/1995,12/31/1995,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,20.35,Fc
KEN,1/1/1996,12/31/1996,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,24.46,Fc
KEN,1/1/1997,12/31/1997,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,27.7,Fc
KEN,1/1/1998,12/31/1998,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,27.15,Fc
KEN,1/1/1999,12/31/1999,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,28.48,Fc
KEN,1/1/2000,12/31/2000,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,38.3,Fc
KEN,1/1/2001,12/31/2001,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,34.16,Fc
KEN,1/1/2002,12/31/2002,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,30.13,Fc
KEN,1/1/2003,12/31/2003,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,34.74,Fc
KEN,1/1/2004,12/31/2004,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,38.51,Fc
KEN,1/1/2005,12/31/2005,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,40.74,Fc
KEN,1/1/2006,12/31/2006,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,45.66,Fc
KEN,1/1/2007,12/31/2007,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,41.78,Fc
KEN,1/1/2008,12/31/2008,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,68.03,Fc
KEN,1/1/2009,12/31/2009,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,62.17,Fc
KEN,1/1/2010,12/31/2010,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,66.77,Fc
KEN,1/1/2011,12/31/2011,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,82.17,Fc
KEN,1/1/2012,12/31/2012,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,81.23,Fc
KEN,1/1/2013,12/31/2013,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,78.53,Fc
KEN,1/1/2014,12/31/2014,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,96.75,Fc
KEN,1/1/2015,12/31/2015,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,98.54,Fc
KEN,1/1/2016,12/31/2016,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,104.71,Fc
KEN,1/1/2017,12/31/2017,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,131.15,Fc
KEN,1/1/2018,12/31/2018,114,Kenya,191,Chick peas,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,135.1,Fc
KEN,1/1/1991,12/31/1991,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,26.35,Fc
KEN,1/1/1992,12/31/1992,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,26.8,Fc
KEN,1/1/1993,12/31/1993,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,20.31,Fc
KEN,1/1/1994,12/31/1994,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,24.49,Fc
KEN,1/1/1995,12/31/1995,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,33.44,Fc
KEN,1/1/1996,12/31/1996,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,31.09,Fc
KEN,1/1/1997,12/31/1997,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,35.17,Fc
KEN,1/1/1998,12/31/1998,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,35.04,Fc
KEN,1/1/1999,12/31/1999,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,31.07,Fc
KEN,1/1/2000,12/31/2000,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,30.97,Fc
KEN,1/1/2001,12/31/2001,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,27.61,Fc
KEN,1/1/2002,12/31/2002,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,26.89,Fc
KEN,1/1/2003,12/31/2003,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,29.7,Fc
KEN,1/1/2004,12/31/2004,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,30.45,Fc
KEN,1/1/2005,12/31/2005,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,32.24,Fc
KEN,1/1/2006,12/31/2006,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,36.42,Fc
KEN,1/1/2007,12/31/2007,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,43.02,Fc
KEN,1/1/2008,12/31/2008,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,54.83,Fc
KEN,1/1/2009,12/31/2009,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,60.92,Fc
KEN,1/1/2010,12/31/2010,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,63.56,Fc
KEN,1/1/2011,12/31/2011,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,69,Fc
KEN,1/1/2012,12/31/2012,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,80.03,Fc
KEN,1/1/2013,12/31/2013,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,83.83,Fc
KEN,1/1/2014,12/31/2014,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,93.3,Fc
KEN,1/1/2015,12/31/2015,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,100.21,Fc
KEN,1/1/2016,12/31/2016,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,106.49,Fc
KEN,1/1/2017,12/31/2017,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,133.37,Fc
KEN,1/1/2018,12/31/2018,114,Kenya,689,"Chillies and peppers, dry",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,137.39,Fc
KEN,1/1/2008,12/31/2008,114,Kenya,401,"Chillies and peppers, green",5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,33079,
KEN,1/1/2009,12/31/2009,114,Kenya,401,"Chillies and peppers, green",5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,52895,
KEN,1/1/2010,12/31/2010,114,Kenya,401,"Chillies and peppers, green",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,39605,
KEN,1/1/2011,12/31/2011,114,Kenya,401,"Chillies and peppers, green",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,51368,
KEN,1/1/2012,12/31/2012,114,Kenya,401,"Chillies and peppers, green",5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,72816,
KEN,1/1/2014,12/31/2014,114,Kenya,401,"Chillies and peppers, green",5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,49936.4,
KEN,1/1/2015,12/31/2015,114,Kenya,401,"Chillies and peppers, green",5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,61530.4,
KEN,1/1/2008,12/31/2008,114,Kenya,401,"Chillies and peppers, green",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,33079,
KEN,1/1/2009,12/31/2009,114,Kenya,401,"Chillies and peppers, green",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,52895,
KEN,1/1/2010,12/31/2010,114,Kenya,401,"Chillies and peppers, green",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,39605,
